STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;EDUCATION;Niveau d'éducation;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;DATA_SOURCE;Source de données;OBS_COMMENT;Commentaire;CONF_STATUS;Confidentialité
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;1094;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;21;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;22;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;24;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;625;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;37;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;365;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;39;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;19;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;10;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;1055;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;18;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;18;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;23;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;606;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;35;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;355;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;825;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;13;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;16;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;10;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;456;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;33;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;297;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;23;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;9;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;9;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;802;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;12;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;14;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;9;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;447;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;32;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;288;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;269;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;8;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;6;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;14;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;169;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;68;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;16;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;10;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;253;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;6;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;14;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;159;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;67;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;915;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;42;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;76;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;37;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;427;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;81;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;252;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;152;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;15;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;1;Enseignement primaire;2020;;23;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;6;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;58;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;4;Enseignement post-secondaire non supérieur;2020;;24;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;26;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;763;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;27;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;53;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;31;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;369;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;57;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;226;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;665;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;27;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;42;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;18;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;319;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;69;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;PW;Palaos;POPCNT;Population;F;Femme;Y65T999;65+;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;190;;N;unités;;;;;;;;;;
